"shapeid","x","y"
"1.0","10.8715444444444","63.58735833333329"
"1.0","10.8763833333333","63.58922777777779"
"1.0","10.885024999999999","63.5878444444444"
"1.0","10.8813305555556","63.5864361111111"
"1.0","10.8832777777778","63.585830555555596"
"1.0","10.9005666666667","63.5840027777778"
"1.0","10.9103138888889","63.586833333333296"
"1.0","10.917222222222199","63.5859694444444"
"1.0","10.9175277777778","63.5855416666667"
"1.0","10.915969444444398","63.5846694444444"
"1.0","10.915936111111101","63.5839805555556"
"1.0","10.9200111111111","63.586455555555595"
"1.0","10.9219388888889","63.589288888888895"
"1.0","10.915252777777798","63.589774999999996"
"1.0","10.9085916666667","63.5941277777778"
"1.0","10.8978722222222","63.591180555555596"
"1.0","10.8918527777778","63.590752777777794"
"1.0","10.889808333333301","63.5923388888889"
"1.0","10.900294444444398","63.595572222222195"
"1.0","10.907030555555599","63.5954055555556"
"1.0","10.914272222222198","63.6011777777778"
"1.0","10.9459666666667","63.601227777777794"
"1.0","10.9557361111111","63.60166388888889"
"1.0","10.957997222222199","63.6022"
"1.0","10.9569166666667","63.6020833333333"
"1.0","10.957725","63.6034777777778"
"1.0","10.9553666666667","63.6019694444444"
"1.0","10.9416305555556","63.6018111111111"
"1.0","10.9158944444444","63.6040944444444"
"1.0","10.9350916666667","63.6108111111111"
"1.0","10.9356777777778","63.61315"
"1.0","10.9303583333333","63.6129138888889"
"1.0","10.9288","63.6112833333333"
"1.0","10.9230194444444","63.6095027777778"
"1.0","10.9278666666667","63.61213888888889"
"1.0","10.9214527777778","63.612500000000004"
"1.0","10.9116","63.607738888888896"
"1.0","10.9145833333333","63.606249999999996"
"1.0","10.900427777777798","63.6043277777778"
"1.0","10.905819444444399","63.606377777777794"
"1.0","10.9032222222222","63.606249999999996"
"1.0","10.905119444444399","63.60724722222219"
"1.0","10.902644444444398","63.60724722222219"
"1.0","10.904169444444399","63.6084361111111"
"1.0","10.8996944444444","63.60880833333329"
"1.0","10.9128944444444","63.6140055555556"
"1.0","10.915302777777798","63.6173"
"1.0","10.8995527777778","63.6107638888889"
"1.0","10.881825","63.606566666666694"
"1.0","10.8760861111111","63.602636111111096"
"1.0","10.855844444444399","63.5984611111111"
"1.0","10.8491583333333","63.593963888888894"
"1.0","10.8355361111111","63.59113888888889"
"1.0","10.8324361111111","63.588286111111096"
"1.0","10.8249083333333","63.588947222222195"
"1.0","10.8077083333333","63.585863888888895"
"1.0","10.8101555555556","63.58562222222219"
"1.0","10.8046833333333","63.5842527777778"
"1.0","10.8188972222222","63.585511111111096"
"1.0","10.822705555555599","63.5842277777778"
"1.0","10.8104944444444","63.580633333333296"
"1.0","10.8038083333333","63.581236111111096"
"1.0","10.7932444444444","63.57935"
"1.0","10.787869444444398","63.576027777777796"
"1.0","10.7758888888889","63.5730194444444"
"1.0","10.774380555555599","63.5695805555555"
"1.0","10.7681222222222","63.5672194444444"
"1.0","10.7504444444444","63.5680694444444"
"1.0","10.7479611111111","63.569777777777794"
"1.0","10.7500638888889","63.5733388888889"
"1.0","10.7404583333333","63.57405"
"1.0","10.7375222222222","63.5711055555555"
"1.0","10.7313305555556","63.570866666666696"
"1.0","10.7266888888889","63.56854722222219"
"1.0","10.7203222222222","63.562986111111094"
"1.0","10.7106527777778","63.5620027777778"
"1.0","10.6995611111111","63.5574916666667"
"1.0","10.695924999999999","63.5549"
"1.0","10.6982","63.55419722222219"
"1.0","10.695827777777799","63.554813888888894"
"1.0","10.684249999999999","63.5467055555556"
"1.0","10.6524722222222","63.5386"
"1.0","10.6441611111111","63.5392305555556"
"1.0","10.6396416666667","63.5426916666667"
"1.0","10.6274055555556","63.5471"
"1.0","10.6346138888889","63.5502166666667"
"1.0","10.6448611111111","63.5506777777778"
"1.0","10.649544444444398","63.5560055555555"
"1.0","10.6524555555556","63.5568388888889"
"1.0","10.644349427741501","63.5624566941016"
"2.0","10.5","63.77314398275376"
"2.0","10.988070589727856","63.77717207565385"
"2.0","10.9882888888889","63.7766194444444"
"2.0","10.9804972222222","63.77272222222219"
"2.0","10.9769277777778","63.766074999999994"
"2.0","10.9648","63.757275"
"2.0","10.9562083333333","63.74618611111109"
"2.0","10.926425","63.7349388888889"
"2.0","10.908772222222199","63.7334861111111"
"2.0","10.8781555555556","63.7247055555556"
"2.0","10.8717083333333","63.7241444444444"
"2.0","10.869425","63.725672222222194"
"2.0","10.8703722222222","63.724597222222194"
"2.0","10.866811111111101","63.72498611111109"
"2.0","10.841225","63.7163722222222"
"2.0","10.818402777777798","63.7139166666667"
"2.0","10.7925111111111","63.707486111111095"
"2.0","10.7777361111111","63.708675"
"2.0","10.7508055555556","63.70336111111109"
"2.0","10.7383222222222","63.698688888888896"
"2.0","10.707930555555599","63.693586111111095"
"2.0","10.6764833333333","63.6827555555556"
"2.0","10.672202777777798","63.6795111111111"
"2.0","10.662136111111101","63.677266666666696"
"2.0","10.6326333333333","63.672977777777795"
"2.0","10.629674999999999","63.6736194444444"
"2.0","10.628025","63.6764916666667"
"2.0","10.627225","63.6753444444444"
"2.0","10.6294666666667","63.6733166666667"
"2.0","10.6333833333333","63.67251388888889"
"2.0","10.621130555555599","63.670908333333294"
"2.0","10.6200833333333","63.670333333333296"
"2.0","10.6202416666667","63.66953611111109"
"2.0","10.6195888888889","63.6690416666667"
"2.0","10.617280555555599","63.66912222222219"
"2.0","10.6187722222222","63.6685"
"2.0","10.6169416666667","63.667286111111096"
"2.0","10.6152361111111","63.6675555555556"
"2.0","10.609111111111101","63.6666027777778"
"2.0","10.6067194444444","63.67036388888889"
"2.0","10.604252777777798","63.6716611111111"
"2.0","10.6089611111111","63.66655833333329"
"2.0","10.6153611111111","63.6671055555556"
"2.0","10.6085666666667","63.66308888888889"
"2.0","10.609588888888899","63.653255555555496"
"2.0","10.6073611111111","63.64813333333329"
"2.0","10.576500000000001","63.63438888888889"
"2.0","10.5753861111111","63.63512222222219"
"2.0","10.5758805555556","63.63403333333329"
"2.0","10.5656388888889","63.62855"
"2.0","10.5563388888889","63.625866666666695"
"2.0","10.5428666666667","63.6251277777778"
"2.0","10.53665","63.6221"
"2.0","10.5327166666667","63.62326388888889"
"2.0","10.510955555555599","63.613902777777795"
"2.0","10.505919444444398","63.6103027777778"
"2.0","10.5","63.609933841655"
"2.0","10.5","63.77314398275376"
"3.0","10.5593833333334","63.4361"
"3.0","10.5595166666668","63.436133333333295"
"3.0","10.5597387657764","63.4359517897257"
"3.0","10.5596000000001","63.4359166666667"
"3.0","10.5593833333334","63.4361"
"4.0","10.431373628223298","63.4501268034903"
"4.0","10.4313757397214","63.4501399992168"
"4.0","10.4313714556449","63.45014795486501"
"4.0","10.4313655012341","63.45015504780301"
"4.0","10.431359675554898","63.4501600767224"
"4.0","10.431356305584499","63.4501648245317"
"4.0","10.431354348621799","63.4501733042266"
"4.0","10.4313546476365","63.45018023755559"
"4.0","10.431356317530199","63.4501848768496"
"4.0","10.4313578449873","63.45018663417879"
"4.0","10.4313646834847","63.45018910093909"
"4.0","10.4313793601752","63.450191548710094"
"4.0","10.4313950078392","63.450192948516005"
"4.0","10.431400404606","63.4501931211745"
"4.0","10.4314178374818","63.45018963254749"
"4.0","10.4314216210624","63.450188584648004"
"4.0","10.4314281313856","63.45018933244509"
"4.0","10.4314315720686","63.4501904316308"
"4.0","10.431438981925","63.450190578773004"
"4.0","10.4314449213256","63.450189869600095"
"4.0","10.431453416165","63.4501907708049"
"4.0","10.4314576706575","63.450191806106794"
"4.0","10.431461382375199","63.4501949820995"
"4.0","10.431461910437799","63.450196707454296"
"4.0","10.431466421819401","63.450198650164204"
"4.0","10.431469534180799","63.4501992892502"
"4.0","10.4314750452474","63.4501987462106"
"4.0","10.4314772012102","63.4501978260762"
"4.0","10.431492420407398","63.450200650867295"
"4.0","10.431500658082399","63.450203162383495"
"4.0","10.4315077251907","63.4502041977466"
"4.0","10.4315096382715","63.4502047984641"
"4.0","10.431506896116298","63.450213163121"
"4.0","10.4315049969026","63.450216249525496"
"4.0","10.4315054678195","63.4502183327277"
"4.0","10.431514433587","63.4502213171312"
"4.0","10.4315208724846","63.450222512233694"
"4.0","10.431529267465299","63.450222780806094"
"4.0","10.431533764845799","63.4502222952533"
"4.0","10.4315489413386","63.450224129563004"
"4.0","10.431557122015","63.45022574006239"
"4.0","10.4315614908126","63.450226059666"
"4.0","10.4315666592696","63.450225145986195"
"4.0","10.4315715851218","63.45022323543609"
"4.0","10.4315759829035","63.45021959953149"
"4.0","10.431577439488098","63.4502167687228"
"4.0","10.4315745705479","63.4502095733414"
"4.0","10.431573100224","63.4502074581667"
"4.0","10.4315767413423","63.450203528298296"
"4.0","10.431582552569498","63.45019984769301"
"4.0","10.4315849942672","63.45019713831859"
"4.0","10.4315865523569","63.450179833802004"
"4.0","10.4315863530218","63.4501747919622"
"4.0","10.4315872241131","63.4501731113693"
"4.0","10.431600944139399","63.4501765176208"
"4.0","10.4316041563738","63.4501777893317"
"4.0","10.431617334315499","63.4501770419666"
"4.0","10.4316210464534","63.4501764413713"
"4.0","10.431638321469299","63.450180231104895"
"4.0","10.4316431041744","63.4501817328942"
"4.0","10.4316491005816","63.4501819247265"
"4.0","10.431651370697798","63.4501815477553"
"4.0","10.431653797700799","63.4501827044256"
"4.0","10.4316547968355","63.4501852541203"
"4.0","10.4316750975799","63.450199031732495"
"4.0","10.4316803940794","63.4502023483365"
"4.0","10.4316850622336","63.4502070835426"
"4.0","10.4316857616172","63.4502089942148"
"4.0","10.4316948129889","63.4502127006969"
"4.0","10.431696726074199","63.4502133014119"
"4.0","10.4316946695969","63.4502186307616"
"4.0","10.4316822898385","63.450231992324596"
"4.0","10.4316789913455","63.450236292832294"
"4.0","10.4316784627399","63.450239602923496"
"4.0","10.4316802614013","63.450242178195495"
"4.0","10.4316835735209","63.4502440825326"
"4.0","10.4316876852957","63.4502447535857"
"4.0","10.431691540175299","63.4502445172307"
"4.0","10.4317015062934","63.450238721565"
"4.0","10.431708831099899","63.4502331111581"
"4.0","10.4317170267278","63.45022833787969"
"4.0","10.4317239086473","63.450225500791895"
"4.0","10.4317313047484","63.45022070193549"
"4.0","10.431734189054298","63.45021773696129"
"4.0","10.431742084788","63.4502135835207"
"4.0","10.4317499518175","63.4502108678649"
"4.0","10.431760103506099","63.450205168051"
"4.0","10.431765586381301","63.45020102734"
"4.0","10.431767728305498","63.4501976789403"
"4.0","10.431767886609899","63.4501853651065"
"4.0","10.431766302623899","63.45017767132239"
"4.0","10.4317664741882","63.450175338917795"
"4.0","10.4317704720492","63.45017294907979"
"4.0","10.4317746982343","63.4501716455734"
"4.0","10.4317778537144","63.45016949854409"
"4.0","10.4317808105907","63.4501547565066"
"4.0","10.4317815111283","63.45014533742601"
"4.0","10.431779071114098","63.450131681605896"
"4.0","10.4317770729538","63.4501253233567"
"4.0","10.431774432040099","63.450121732033494"
"4.0","10.431772419083298","63.450120498691696"
"4.0","10.431757684991199","63.450120926531596"
"4.0","10.4317493184813","63.450121737910294"
"4.0","10.4317431079196","63.450121629150004"
"4.0","10.4317409949595","63.450121022041394"
"4.0","10.4317404811676","63.45011920722549"
"4.0","10.4317522606935","63.4501108619195"
"4.0","10.4317560015214","63.4501088235353"
"4.0","10.431757301061499","63.4501057179445"
"4.0","10.4317646686809","63.45009983914849"
"4.0","10.431776590798599","63.4500931169438"
"4.0","10.431791996962598","63.45008219008359"
"4.0","10.431796666004601","63.4500781132562"
"4.0","10.4318060619875","63.4500620485847"
"4.0","10.431807689974299","63.450058144230006"
"4.0","10.4318064910769","63.4500543292807"
"4.0","10.4318035502834","63.45005135779739"
"4.0","10.4318021660466","63.4500449292692"
"4.0","10.4318028804797","63.450039197310495"
"4.0","10.4318000973421","63.4500302063001"
"4.0","10.431797556563499","63.4500247298823"
"4.0","10.431795744886001","63.450009655459596"
"4.0","10.4317957596791","63.450004530552"
"4.0","10.431789993029001","63.449991577582296"
"4.0","10.4317887082925","63.449989558266"
"4.0","10.4317859101144","63.449988209885795"
"4.0","10.431780570528002","63.4499876793944"
"4.0","10.4317758590232","63.449988248023"
"4.0","10.4317719754787","63.4499899221658"
"4.0","10.431769733696001","63.449992637938"
"4.0","10.4317673064481","63.4499939989925"
"4.0","10.4317582260488","63.449995506884896"
"4.0","10.431753357393598","63.4499970595941"
"4.0","10.4317493309838","63.4499996283557"
"4.0","10.431746760742701","63.450003142890694"
"4.0","10.4317431483758","63.450005634978695"
"4.0","10.431731026667698","63.450009833063895"
"4.0","10.4317251871859","63.4500111748768"
"4.0","10.4317225457688","63.450012618998194"
"4.0","10.4317117664544","63.4500134431054"
"4.0","10.431708182917198","63.4500132385458"
"4.0","10.4317013866356","63.450016797723094"
"4.0","10.4316997588989","63.4500181843538"
"4.0","10.4316966179788","63.4500177241968"
"4.0","10.4316931632819","63.4500141967567"
"4.0","10.431691793095299","63.4500101964884"
"4.0","10.431692550146002","63.450006713867396"
"4.0","10.431698190273499","63.450000330216"
"4.0","10.431701174433801","63.4499979978701"
"4.0","10.4317027311297","63.4499932819649"
"4.0","10.431701931875601","63.4499907386649"
"4.0","10.431704187951","63.4499879334319"
"4.0","10.431707657455002","63.4499863359642"
"4.0","10.431708728411898","63.4499846617647"
"4.0","10.4317046174581","63.4499764375442"
"4.0","10.431702461911799","63.4499735810982"
"4.0","10.4317004203954","63.449972526679396"
"4.0","10.431696194367799","63.4499725713224"
"4.0","10.4316905119115","63.449974187914094"
"4.0","10.431672207459199","63.4499856514761"
"4.0","10.4316685808017","63.4499882330241"
"4.0","10.4316664391475","63.4499890636997"
"4.0","10.4316568736661","63.4499873189843"
"4.0","10.4316528762213","63.4499859322353"
"4.0","10.4316435247739","63.4499853633128"
"4.0","10.431639070292299","63.4499855804836"
"4.0","10.4316318458119","63.449988046931296"
"4.0","10.431629661296698","63.44998914599209"
"4.0","10.4316291326911","63.449992456083194"
"4.0","10.431629917786099","63.4499938299842"
"4.0","10.431622178714","63.450002034783296"
"4.0","10.4316092567993","63.450012501587004"
"4.0","10.431591223467","63.4500247830843"
"4.0","10.4315845413267","63.450028885421894"
"4.0","10.4315688776769","63.450043940296595"
"4.0","10.431565450744898","63.450047787097596"
"4.0","10.431563223361898","63.4500491545431"
"4.0","10.4315599395719","63.4500495890023"
"4.0","10.431556727353598","63.450048317290495"
"4.0","10.4315554427686","63.4500450391108"
"4.0","10.4315540151774","63.450043914411594"
"4.0","10.4315487038837","63.45004572271029"
"4.0","10.431539508746999","63.4500517228678"
"4.0","10.4315357964855","63.4500535823225"
"4.0","10.4315333972418","63.4500597998943"
"4.0","10.4315333256685","63.4500615060652"
"4.0","10.431523645459","63.450064253620006"
"4.0","10.431520161787299","63.4500646816837"
"4.0","10.4315141792749","63.450068176968195"
"4.0","10.4315114234062","63.45007159564209"
"4.0","10.4315071970848","63.450074158002"
"4.0","10.4314985019788","63.45007702699"
"4.0","10.431491320184199","63.4500804839058"
"4.0","10.4314883074239","63.450082995171"
"4.0","10.4314398917279","63.450099340107094"
"4.0","10.431417047442","63.450106522125495"
"4.0","10.431412350054499","63.4501082601412"
"4.0","10.4314055682893","63.4501092121195"
"4.0","10.431387621257398","63.4501146625122"
"4.0","10.431380782194699","63.4501172311981"
"4.0","10.4313769984769","63.450119537957896"
"4.0","10.4313739282613","63.45012492479059"
"4.0","10.431373628223298","63.4501268034903"
"5.0","10.4328349857238","63.4503142724587"
"5.0","10.4328348856606","63.450316157554894"
"5.0","10.432831544480301","63.4503207264767"
"5.0","10.4328267328763","63.4503231802359"
"5.0","10.4328101419629","63.4503339793906"
"5.0","10.432811755216399","63.450335199932695"
"5.0","10.4328156814334","63.450335775098694"
"5.0","10.432821577983","63.450335334254895"
"5.0","10.432828473858699","63.4503361842364"
"5.0","10.432828702224699","63.4503372705667"
"5.0","10.4328264605951","63.4503387274942"
"5.0","10.432815195476099","63.4503438522559"
"5.0","10.4328128111789","63.450343686080394"
"5.0","10.432807114509101","63.4503441333167"
"5.0","10.4328010465591","63.4503456477047"
"5.0","10.4327893389033","63.45034976920309"
"5.0","10.432780401022299","63.450354159124394"
"5.0","10.4327770313463","63.4503576481072"
"5.0","10.4327749893413","63.450362888011796"
"5.0","10.432766436256498","63.4503774510736"
"5.0","10.4327631666443","63.450379054959896"
"5.0","10.4327542143813","63.4503847932032"
"5.0","10.4327404646031","63.4503954134634"
"5.0","10.4327394364541","63.4503980781464"
"5.0","10.432740863937699","63.4504017205576"
"5.0","10.432745874844798","63.45040808522629"
"5.0","10.4327515997533","63.4504124945152"
"5.0","10.432756939352899","63.45041428383279"
"5.0","10.432761722241699","63.4504145267237"
"5.0","10.4327674474928","63.450413900565195"
"5.0","10.4327778558179","63.450411625807895"
"5.0","10.4328013851135","63.4504077025627"
"5.0","10.432804740260199","63.4504080796266"
"5.0","10.4328065391165","63.4504093960235"
"5.0","10.4328060107201","63.4504114472582"
"5.0","10.4328022269926","63.450415012918"
"5.0","10.4327983859642","63.4504214541494"
"5.0","10.4327989140279","63.4504244383615"
"5.0","10.432802297576599","63.4504271542248"
"5.0","10.432806309422299","63.4504284514805"
"5.0","10.4328151755763","63.450429544315"
"5.0","10.4328175028304","63.450428809477096"
"5.0","10.4328300386924","63.45042327576179"
"5.0","10.432840546998","63.45042037476539"
"5.0","10.4328450158229","63.450420068095596"
"5.0","10.432854124707399","63.4504208989342"
"5.0","10.432863076478899","63.4504227138549"
"5.0","10.432873184616","63.4504260943794"
"5.0","10.4328796805908","63.4504294492966"
"5.0","10.4328959561233","63.450439501226"
"5.0","10.4329017238311","63.4504449009846"
"5.0","10.432911303512398","63.4504515916033"
"5.0","10.432913345186","63.450451387143595"
"5.0","10.432920498262598","63.4504493679418"
"5.0","10.4329568919201","63.4504378533187"
"5.0","10.432961346616398","63.4504351183838"
"5.0","10.4329785798776","63.450426587726604"
"5.0","10.4330023952584","63.4504133220357"
"5.0","10.4330049511025","63.4504098969395"
"5.0","10.433013104238698","63.4503965799394"
"5.0","10.433013261494798","63.4503930781328"
"5.0","10.4330108347145","63.4503868860379"
"5.0","10.433005595452899","63.4503781761861"
"5.0","10.432999999055","63.45037296174829"
"5.0","10.4329943310967","63.4503707123442"
"5.0","10.4329903905885","63.450370226645006"
"5.0","10.4329848511001","63.4503684309436"
"5.0","10.4329842943775","63.4503668845179"
"5.0","10.4329798543535","63.450363235682694"
"5.0","10.4329764849269","63.45036294808501"
"5.0","10.4329662052551","63.450363158836495"
"5.0","10.4329468309965","63.4503624492932"
"5.0","10.4329440041617","63.450361279859194"
"5.0","10.4329430762432","63.4503595417239"
