1752668341,935300000,imu_link,-0.0009423047304153442,0.0002047121524810791,-0.02459847927093506
1752668341,937800000,imu_link,-0.0009733289480209351,0.0002820044755935669,-0.024609088897705078
1752668341,942800000,imu_link,-0.0009419769048690796,0.00028780102729797363,-0.024684935808181763
1752668341,945300000,imu_link,-0.0009492337703704834,0.00029027462005615234,-0.02469933032989502
1752668341,947800000,imu_link,-0.000926673412322998,0.00022135674953460693,-0.024609282612800598
1752668341,950300000,imu_link,-0.0009663999080657959,0.00026763975620269775,-0.02464759349822998
1752668341,952800000,imu_link,-0.0008736103773117065,0.0002079308032989502,-0.02462625503540039
1752668341,955300000,imu_link,-0.0009396225214004517,0.0002981126308441162,-0.024497225880622864
1752668341,957800000,imu_link,-0.0009914934635162354,0.00031612813472747803,-0.024523556232452393
1752668341,960300000,imu_link,-0.0009441673755645752,0.00032079219818115234,-0.024554923176765442
1752668341,962800000,imu_link,-0.0009817779064178467,0.0002770423889160156,-0.02455618977546692
1752668341,965300000,imu_link,-0.000951424241065979,0.0003386884927749634,-0.024606600403785706
1752668341,967800000,imu_link,-0.0009912848472595215,0.0003163665533065796,-0.02465108036994934
1752668341,970300000,imu_link,-0.0009492188692092896,0.0002958923578262329,-0.024622350931167603
1752668341,975300000,imu_link,-0.0009615719318389893,0.00023572146892547607,-0.02466695010662079
1752668341,980300000,imu_link,-0.0009778738021850586,0.00031144917011260986,-0.02458377182483673
1752668341,982800000,imu_link,-0.0010127723217010498,0.0003471970558166504,-0.024571597576141357
1752668341,985300000,imu_link,-0.0009771287441253662,0.0002640336751937866,-0.02453695237636566
1752668341,987800000,imu_link,-0.0009922981262207031,0.00034818053245544434,-0.024512693285942078
1752668341,990300000,imu_link,-0.0009129643440246582,0.00030288100242614746,-0.024559825658798218
1752668341,992800000,imu_link,-0.0009466856718063354,0.00029477477073669434,-0.024612724781036377
1752668341,995300000,imu_link,-0.0009661763906478882,0.0002806931734085083,-0.02468489110469818
