"shapeid","x","y"
"3.0","10.6413979578352","63.4434393588025"

"3.0","10.6413997024878","63.4434555946895"

"3.0","10.641395596062099","63.4434997018943"

"3.0","10.6413992033815","63.4435208494244"

"3.0","10.6414012795669","63.443525677680896"

"3.0","10.6414072400189","63.4435326922736"

"3.0","10.641417357302299","63.443540103450395"

"3.0","10.6414219456983","63.4435389848466"

"3.0","10.6414257935708","63.443536135473494"

"3.0","10.641430272817","63.4435238654996"

"4.0","10.5593833333334","63.4361"

"4.0","10.5595166666668","63.436133333333295"

"4.0","10.5597387657764","63.4359517897257"

"4.0","10.5596000000001","63.4359166666667"

"4.0","10.5593833333334","63.4361"

"5.0","10.75140833333333","63.51032499999999"

"5.0","10.751622222222219","63.51022222222221"

"5.0","10.75178055555555","63.51022222222221"

"5.0","10.751902777777769","63.510166666666656"

"5.0","10.751902777777769","63.51009166666665"

"5.0","10.751902777777769","63.50999999999999"

"5.0","10.751822222222218","63.509905555555534"

"5.0","10.75164722222222","63.509894444444434"

"5.0","10.751302777777768","63.51005555555553"

"5.0","10.75103888888888","63.51029444444443"

"5.0","10.75112777777777","63.510344444444435"

"5.0","10.75140833333333","63.51032499999999"

"6.0","10.431373628223298","63.4501268034903"

"6.0","10.4313757397214","63.4501399992168"

"6.0","10.4313714556449","63.45014795486501"

"6.0","10.4313655012341","63.45015504780301"

"6.0","10.431359675554898","63.4501600767224"

"6.0","10.431356305584499","63.4501648245317"

"6.0","10.431354348621799","63.4501733042266"

"6.0","10.4313546476365","63.45018023755559"

"6.0","10.431356317530199","63.4501848768496"

"6.0","10.4313578449873","63.45018663417879"

"6.0","10.4313646834847","63.45018910093909"

"6.0","10.4313793601752","63.450191548710094"

"6.0","10.4313950078392","63.450192948516005"

"6.0","10.431400404606","63.4501931211745"

"6.0","10.4314178374818","63.45018963254749"

"6.0","10.4314216210624","63.450188584648004"

"6.0","10.4314281313856","63.45018933244509"

"6.0","10.4314315720686","63.4501904316308"

"6.0","10.431438981925","63.450190578773004"

"6.0","10.4314449213256","63.450189869600095"

"6.0","10.431453416165","63.4501907708049"

"6.0","10.4314576706575","63.450191806106794"

"6.0","10.431461382375199","63.4501949820995"

"6.0","10.431461910437799","63.450196707454296"

"6.0","10.431466421819401","63.450198650164204"

"6.0","10.431469534180799","63.4501992892502"

"6.0","10.4314750452474","63.4501987462106"

"6.0","10.4314772012102","63.4501978260762"

"6.0","10.431492420407398","63.450200650867295"

"6.0","10.431500658082399","63.450203162383495"

"6.0","10.4315077251907","63.4502041977466"

"6.0","10.4315096382715","63.4502047984641"

"6.0","10.431506896116298","63.450213163121"

"6.0","10.4315049969026","63.450216249525496"

"6.0","10.4315054678195","63.4502183327277"

"6.0","10.431514433587","63.4502213171312"

"6.0","10.4315208724846","63.450222512233694"

"6.0","10.431529267465299","63.450222780806094"

"6.0","10.431533764845799","63.4502222952533"

"6.0","10.4315489413386","63.450224129563004"

"6.0","10.431557122015","63.45022574006239"

"6.0","10.4315614908126","63.450226059666"

"6.0","10.4315666592696","63.450225145986195"

"6.0","10.4315715851218","63.45022323543609"

"6.0","10.4315759829035","63.45021959953149"

"6.0","10.431577439488098","63.4502167687228"

"6.0","10.4315745705479","63.4502095733414"

"6.0","10.431573100224","63.4502074581667"

"6.0","10.4315767413423","63.450203528298296"

"6.0","10.431582552569498","63.45019984769301"

"6.0","10.4315849942672","63.45019713831859"

"6.0","10.4315865523569","63.450179833802004"

"6.0","10.4315863530218","63.4501747919622"

"6.0","10.4315872241131","63.4501731113693"

"6.0","10.431600944139399","63.4501765176208"

"6.0","10.4316041563738","63.4501777893317"

"6.0","10.431617334315499","63.4501770419666"

"6.0","10.4316210464534","63.4501764413713"

"6.0","10.431638321469299","63.450180231104895"

"6.0","10.4316431041744","63.4501817328942"

"6.0","10.4316491005816","63.4501819247265"

"6.0","10.431651370697798","63.4501815477553"

"6.0","10.431653797700799","63.4501827044256"

"6.0","10.4316547968355","63.4501852541203"

"6.0","10.4316750975799","63.450199031732495"

"6.0","10.4316803940794","63.4502023483365"

"6.0","10.4316850622336","63.4502070835426"

"6.0","10.4316857616172","63.4502089942148"

"6.0","10.4316948129889","63.4502127006969"

"6.0","10.431696726074199","63.4502133014119"

"6.0","10.4316946695969","63.4502186307616"

"6.0","10.4316822898385","63.450231992324596"

"6.0","10.4316789913455","63.450236292832294"

"6.0","10.4316784627399","63.450239602923496"

"6.0","10.4316802614013","63.450242178195495"

"6.0","10.4316835735209","63.4502440825326"

"6.0","10.4316876852957","63.4502447535857"

"6.0","10.431691540175299","63.4502445172307"

"6.0","10.4317015062934","63.450238721565"

"6.0","10.431708831099899","63.4502331111581"

"6.0","10.4317170267278","63.45022833787969"

"6.0","10.4317239086473","63.450225500791895"

"6.0","10.4317313047484","63.45022070193549"

"6.0","10.431734189054298","63.45021773696129"

"6.0","10.431742084788","63.4502135835207"

"6.0","10.4317499518175","63.4502108678649"

"6.0","10.431760103506099","63.450205168051"

"6.0","10.431765586381301","63.45020102734"

"6.0","10.431767728305498","63.4501976789403"

"6.0","10.431767886609899","63.4501853651065"

"6.0","10.431766302623899","63.45017767132239"

"6.0","10.4317664741882","63.450175338917795"

"6.0","10.4317704720492","63.45017294907979"

"6.0","10.4317746982343","63.4501716455734"

"6.0","10.4317778537144","63.45016949854409"

"6.0","10.4317808105907","63.4501547565066"

"6.0","10.4317815111283","63.45014533742601"

"6.0","10.431779071114098","63.450131681605896"

"6.0","10.4317770729538","63.4501253233567"

"6.0","10.431774432040099","63.450121732033494"

"6.0","10.431772419083298","63.450120498691696"

"6.0","10.431757684991199","63.450120926531596"

"6.0","10.4317493184813","63.450121737910294"

"6.0","10.4317431079196","63.450121629150004"

"6.0","10.4317409949595","63.450121022041394"

"6.0","10.4317404811676","63.45011920722549"

"6.0","10.4317522606935","63.4501108619195"

"6.0","10.4317560015214","63.4501088235353"

"6.0","10.431757301061499","63.4501057179445"

"6.0","10.4317646686809","63.45009983914849"

"6.0","10.431776590798599","63.4500931169438"

"6.0","10.431791996962598","63.45008219008359"

"6.0","10.431796666004601","63.4500781132562"

"6.0","10.4318060619875","63.4500620485847"

"6.0","10.431807689974299","63.450058144230006"

"6.0","10.4318064910769","63.4500543292807"

"6.0","10.4318035502834","63.45005135779739"

"6.0","10.4318021660466","63.4500449292692"

"6.0","10.4318028804797","63.450039197310495"

"6.0","10.4318000973421","63.4500302063001"

"6.0","10.431797556563499","63.4500247298823"

"6.0","10.431795744886001","63.450009655459596"

"6.0","10.4317957596791","63.450004530552"

"6.0","10.431789993029001","63.449991577582296"

"6.0","10.4317887082925","63.449989558266"

"6.0","10.4317859101144","63.449988209885795"

"6.0","10.431780570528002","63.4499876793944"

"6.0","10.4317758590232","63.449988248023"

"6.0","10.4317719754787","63.4499899221658"

"6.0","10.431769733696001","63.449992637938"

"6.0","10.4317673064481","63.4499939989925"

"6.0","10.4317582260488","63.449995506884896"

"6.0","10.431753357393598","63.4499970595941"

"6.0","10.4317493309838","63.4499996283557"

"6.0","10.431746760742701","63.450003142890694"

"6.0","10.4317431483758","63.450005634978695"

"6.0","10.431731026667698","63.450009833063895"

"6.0","10.4317251871859","63.4500111748768"

"6.0","10.4317225457688","63.450012618998194"

"6.0","10.4317117664544","63.4500134431054"

"6.0","10.431708182917198","63.4500132385458"

"6.0","10.4317013866356","63.450016797723094"

"6.0","10.4316997588989","63.4500181843538"

"6.0","10.4316966179788","63.4500177241968"

"6.0","10.4316931632819","63.4500141967567"

"6.0","10.431691793095299","63.4500101964884"

"6.0","10.431692550146002","63.450006713867396"

"6.0","10.431698190273499","63.450000330216"

"6.0","10.431701174433801","63.4499979978701"

"6.0","10.4317027311297","63.4499932819649"

"6.0","10.431701931875601","63.4499907386649"

"6.0","10.431704187951","63.4499879334319"

"6.0","10.431707657455002","63.4499863359642"

"6.0","10.431708728411898","63.4499846617647"

"6.0","10.4317046174581","63.4499764375442"

"6.0","10.431702461911799","63.4499735810982"

"6.0","10.4317004203954","63.449972526679396"

"6.0","10.431696194367799","63.4499725713224"

"6.0","10.4316905119115","63.449974187914094"

"6.0","10.431672207459199","63.4499856514761"

"6.0","10.4316685808017","63.4499882330241"

"6.0","10.4316664391475","63.4499890636997"

"6.0","10.4316568736661","63.4499873189843"

"6.0","10.4316528762213","63.4499859322353"

"6.0","10.4316435247739","63.4499853633128"

"6.0","10.431639070292299","63.4499855804836"

"6.0","10.4316318458119","63.449988046931296"

"6.0","10.431629661296698","63.44998914599209"

"6.0","10.4316291326911","63.449992456083194"

"6.0","10.431629917786099","63.4499938299842"

"6.0","10.431622178714","63.450002034783296"

"6.0","10.4316092567993","63.450012501587004"

"6.0","10.431591223467","63.4500247830843"

"6.0","10.4315845413267","63.450028885421894"

"6.0","10.4315688776769","63.450043940296595"

"6.0","10.431565450744898","63.450047787097596"

"6.0","10.431563223361898","63.4500491545431"

"6.0","10.4315599395719","63.4500495890023"

"6.0","10.431556727353598","63.450048317290495"

"6.0","10.4315554427686","63.4500450391108"

"6.0","10.4315540151774","63.450043914411594"

"6.0","10.4315487038837","63.45004572271029"

"6.0","10.431539508746999","63.4500517228678"

"6.0","10.4315357964855","63.4500535823225"

"6.0","10.4315333972418","63.4500597998943"

"6.0","10.4315333256685","63.4500615060652"

"6.0","10.431523645459","63.450064253620006"

"6.0","10.431520161787299","63.4500646816837"

"6.0","10.4315141792749","63.450068176968195"

"6.0","10.4315114234062","63.45007159564209"

"6.0","10.4315071970848","63.450074158002"

"6.0","10.4314985019788","63.45007702699"

"6.0","10.431491320184199","63.4500804839058"

"6.0","10.4314883074239","63.450082995171"

"6.0","10.4314398917279","63.450099340107094"

"6.0","10.431417047442","63.450106522125495"

"6.0","10.431412350054499","63.4501082601412"

"6.0","10.4314055682893","63.4501092121195"

"6.0","10.431387621257398","63.4501146625122"

"6.0","10.431380782194699","63.4501172311981"

"6.0","10.4313769984769","63.450119537957896"

"6.0","10.4313739282613","63.45012492479059"

"6.0","10.431373628223298","63.4501268034903"

"7.0","10.4328349857238","63.4503142724587"

"7.0","10.4328348856606","63.450316157554894"

"7.0","10.432831544480301","63.4503207264767"

"7.0","10.4328267328763","63.4503231802359"

"7.0","10.4328101419629","63.4503339793906"

"7.0","10.432811755216399","63.450335199932695"

"7.0","10.4328156814334","63.450335775098694"

"7.0","10.432821577983","63.450335334254895"

"7.0","10.432828473858699","63.4503361842364"

"7.0","10.432828702224699","63.4503372705667"

"7.0","10.4328264605951","63.4503387274942"

"7.0","10.432815195476099","63.4503438522559"

"7.0","10.4328128111789","63.450343686080394"

"7.0","10.432807114509101","63.4503441333167"

"7.0","10.4328010465591","63.4503456477047"

"7.0","10.4327893389033","63.45034976920309"

"7.0","10.432780401022299","63.450354159124394"

"7.0","10.4327770313463","63.4503576481072"

"7.0","10.4327749893413","63.450362888011796"

"7.0","10.432766436256498","63.4503774510736"

"7.0","10.4327631666443","63.450379054959896"

"7.0","10.4327542143813","63.4503847932032"

"7.0","10.4327404646031","63.4503954134634"

"7.0","10.4327394364541","63.4503980781464"

"7.0","10.432740863937699","63.4504017205576"

"7.0","10.432745874844798","63.45040808522629"

"7.0","10.4327515997533","63.4504124945152"

"7.0","10.432756939352899","63.45041428383279"

"7.0","10.432761722241699","63.4504145267237"

"7.0","10.4327674474928","63.450413900565195"

"7.0","10.4327778558179","63.450411625807895"

"7.0","10.4328013851135","63.4504077025627"

"7.0","10.432804740260199","63.4504080796266"

"7.0","10.4328065391165","63.4504093960235"

"7.0","10.4328060107201","63.4504114472582"

"7.0","10.4328022269926","63.450415012918"

"7.0","10.4327983859642","63.4504214541494"

"7.0","10.4327989140279","63.4504244383615"

"7.0","10.432802297576599","63.4504271542248"

"7.0","10.432806309422299","63.4504284514805"

"7.0","10.4328151755763","63.450429544315"

"7.0","10.4328175028304","63.450428809477096"

"7.0","10.4328300386924","63.45042327576179"

"7.0","10.432840546998","63.45042037476539"

"7.0","10.4328450158229","63.450420068095596"

"7.0","10.432854124707399","63.4504208989342"

"7.0","10.432863076478899","63.4504227138549"

"7.0","10.432873184616","63.4504260943794"

"7.0","10.4328796805908","63.4504294492966"

"7.0","10.4328959561233","63.450439501226"

"7.0","10.4329017238311","63.4504449009846"

"7.0","10.432911303512398","63.4504515916033"

"7.0","10.432913345186","63.450451387143595"

"7.0","10.432920498262598","63.4504493679418"

"7.0","10.4329568919201","63.4504378533187"

"7.0","10.432961346616398","63.4504351183838"

"7.0","10.4329785798776","63.450426587726604"

"7.0","10.4330023952584","63.4504133220357"

"7.0","10.4330049511025","63.4504098969395"

"7.0","10.433013104238698","63.4503965799394"

"7.0","10.433013261494798","63.4503930781328"

"7.0","10.4330108347145","63.4503868860379"

"7.0","10.433005595452899","63.4503781761861"

"7.0","10.432999999055","63.45037296174829"

"7.0","10.4329943310967","63.4503707123442"

"7.0","10.4329903905885","63.450370226645006"

"7.0","10.4329848511001","63.4503684309436"

"7.0","10.4329842943775","63.4503668845179"

"7.0","10.4329798543535","63.450363235682694"

"7.0","10.4329764849269","63.45036294808501"

"7.0","10.4329662052551","63.450363158836495"

"7.0","10.4329468309965","63.4503624492932"

"7.0","10.4329440041617","63.450361279859194"

"7.0","10.4329430762432","63.4503595417239"

"7.0","10.4329362521583","63.4503519501287"

"7.0","10.4329322974484","63.4503502950283"

"7.0","10.4329223036709","63.450344939949694"

"7.0","10.4329130093659","63.450341495537394"

"7.0","10.432890823051","63.4503319739194"

"7.0","10.432889937985399","63.45032996739759"

"7.0","10.432880687254299","63.4503149248413"

"7.0","10.432875262206899","63.4503098957156"

"7.0","10.432870893780299","63.4503032818433"

"7.0","10.4328689810642","63.450296386835"

"7.0","10.4328704517287","63.4502947254118"

"7.0","10.4328736213446","63.45029374775749"

"7.0","10.4328763198627","63.4502919457663"

"7.0","10.432875963028499","63.45029040573289"

"7.0","10.4328707094617","63.450283044200496"

"7.0","10.432866483549","63.4502805711543"

"7.0","10.4328575749925","63.45027345240079"

"7.0","10.4328571611082","63.45027101135389"

"7.0","10.4328538631894","63.4502690175813"

"7.0","10.432851250451","63.4502690239379"

"7.0","10.4328468101349","63.4502704105457"

"7.0","10.4328337032666","63.4502757461607"

"7.0","10.4328130291418","63.45028569537159"

"7.0","10.432811444209399","63.4502880724907"

"7.0","10.432802362855599","63.4503034279281"

"7.0","10.4328041474222","63.450304833787094"

"7.0","10.4328119853995","63.450308591305"

"7.0","10.4328176105641","63.4503098502406"

"7.0","10.4328349857238","63.4503142724587"

"8.0","10.432892155867","63.4502518988259"

"8.0","10.4329120296349","63.4502545126503"

"8.0","10.432914642372","63.450254506292595"

"8.0","10.4329146712495","63.4502492919213"

"8.0","10.432909289525698","63.450236441240094"

"8.0","10.4329087756577","63.45023462642789"

"8.0","10.4329071338399","63.450233584811194"

"8.0","10.4329016799229","63.4502337700578"

"8.0","10.4328961973613","63.4502353930901"

"8.0","10.4328917712565","63.4502379490991"

"8.0","10.4328883873253","63.4502415275469"

"8.0","10.4328878445763","63.4502449271058"

"8.0","10.432890257115298","63.4502499498029"

"8.0","10.432892155867","63.4502518988259"

"9.0","10.4329378713519","63.4502562383127"

"9.0","10.4329362591756","63.45023739370719"

"9.0","10.432935574067498","63.450234134716496"

"9.0","10.4329342463914","63.450232383796"

"9.0","10.4329309769597","63.450231469962795"

"9.0","10.4329277360163","63.450231636067095"

"9.0","10.432923752525099","63.450233936476096"

"9.0","10.432920839696399","63.4502383392613"

"9.0","10.4329199828082","63.4502424481244"

"9.0","10.432921096242401","63.4502455409762"

"9.0","10.4329274921261","63.450250780987396"

"9.0","10.4329342878515","63.450254774921795"

"9.0","10.4329378713519","63.4502562383127"

"10.0","10.4331117962529","63.4502666563008"

"10.0","10.4331128954958","63.450268579751494"

"10.0","10.433116036398001","63.450270298739596"

"10.0","10.433120348093002","63.4502709761441"

"10.0","10.433125787733898","63.4502708803513"

"10.0","10.4331321982854","63.4502697365824"

"10.0","10.433141064608002","63.450267052810794"

"10.0","10.4331421069285","63.4502655575242"

"10.0","10.4331492748338","63.4502521190916"

"10.0","10.4331479471438","63.450250368173"

"10.0","10.4331446491389","63.4502496332688"

"10.0","10.4331396235464","63.4502496523849"

"10.0","10.433129215377","63.4502506683074"

"10.0","10.433125389002498","63.450251984638896"

"10.0","10.4331234186177","63.45025425951489"

"10.0","10.4331222762527","63.4502576398979"

"10.0","10.4331117962529","63.4502666563008"

"11.0","10.4341004156567","63.5890661035524"

"11.0","10.4341222665143","63.589063292841196"

"11.0","10.4341370595267","63.5890566605633"

"11.0","10.434154492106199","63.5890511913887"

"11.0","10.434175768849899","63.589049441398096"

"11.0","10.4341989972021","63.5890455955399"

"11.0","10.4342116813477","63.5890382666477"

"11.0","10.434212415046","63.5890286687808"

"11.0","10.4341935671678","63.5890102645717"

"11.0","10.4342060794394","63.589001491515006"

"11.0","10.434214718276198","63.588991695884005"

"11.0","10.4342061405943","63.5889835098376"

"11.0","10.4341840474434","63.588979029472796"

"11.0","10.4341620971594","63.5889774310359"

"11.0","10.4340625451498","63.5889750688946"

"11.0","10.434034281394002","63.5889775853795"

"11.0","10.4339720573029","63.5889866630059"

"11.0","10.4339525587234","63.588992426012396"

"11.0","10.4339351543239","63.5890002339322"

"11.0","10.433915914047798","63.5890056454906"

"11.0","10.43389452239","63.5890081111264"

"11.0","10.4338716670045","63.5890121486539"

"11.0","10.4338555679836","63.589020627579195"

"11.0","10.4338459681234","63.5890288639662"

"11.0","10.433858203912799","63.5890381556779"

"11.0","10.4338772126856","63.58904172856649"

"11.0","10.433903252476199","63.5890404900315"

"11.0","10.4339240979553","63.5890426827373"

"11.0","10.4339425900994","63.589046958503396"

"11.0","10.434017404432499","63.5890675952934"

"11.0","10.4340375034442","63.5890719222369"

"11.0","10.4340618502233","63.5890711692468"

"11.0","10.4341004156567","63.5890661035524"

"12.0","10.4345281877333","63.589179359603094"

"12.0","10.4345521044033","63.58917751381"

"12.0","10.434570282695798","63.58917368686439"

"12.0","10.434586510133899","63.5891681792497"

"12.0","10.4346037708182","63.589161265856"

"12.0","10.4346317498766","63.589147950015594"

"12.0","10.434646112622598","63.5891402249645"

"12.0","10.434660088258399","63.589131138810295"

"12.0","10.4346670339547","63.5891218287321"

"12.0","10.434651956919598","63.5891138852845"

"12.0","10.4346288016177","63.5891109896856"

"12.0","10.434603020347799","63.5891106180623"

"12.0","10.434551557119098","63.5891155428054"

"12.0","10.4345291034461","63.5891195932335"

"12.0","10.434508959224798","63.5891256055035"

"12.0","10.4344815393517","63.5891404677408"

"12.0","10.4344428690156","63.589167560133795"

"12.0","10.4344159654437","63.58918297831539"

"12.0","10.4344308849413","63.589189388162396"

"12.0","10.434451285260199","63.589194354069"

"12.0","10.434473222121","63.5891922653872"

"12.0","10.434504858258698","63.5891863494287"

"12.0","10.4345281877333","63.589179359603094"

"13.0","10.437264139943698","63.4530357125301"

"13.0","10.4372605418212","63.453036856432"

"13.0","10.4372415947236","63.4530447933448"

"13.0","10.4372413663871","63.4530462247462"

"13.0","10.4372430658209","63.4530494261909"

"13.0","10.437247164076899","63.4530527042766"

"13.0","10.4372549034881","63.45305708779849"

"13.0","10.4372612291009","63.4530589983497"

"13.0","10.437269839261","63.453060442379005"

"13.0","10.437285645890299","63.453062116328795"

"13.0","10.4372960836018","63.4530621800486"

"13.0","10.4373052932501","63.4530611255098"

"13.0","10.4373111901905","63.453059425621795"

"13.0","10.437314559759798","63.453057195394194"

"13.0","10.4373137743125","63.453055821522"

"13.0","10.4373099759564","63.4530531824497"

"13.0","10.4372990094571","63.453047616806096"

"13.0","10.437264139943698","63.4530357125301"

"14.0","10.4372894126374","63.45302968616409"

"14.0","10.4372991088034","63.4530406962531"

"14.0","10.4373050489931","63.45304376342939"

"14.0","10.437310403639101","63.453045463120006"

"14.0","10.437314173231599","63.45304576339159"

"14.0","10.4373172573832","63.4530453224157"

"14.0","10.4373240963013","63.4530389768589"

"14.0","10.4373263806228","63.4530359926103"

"14.0","10.437326480295699","63.4530328486462"

"14.0","10.4373228958918","63.453027608772295"

"14.0","10.4373197543264","63.4530246310097"

"14.0","10.43731468521","63.4530224009306"

"14.0","10.437306717576199","63.453020707676394"

"14.0","10.437297793357699","63.453019972963496"

"14.0","10.437290739718001","63.453020107280196"

"14.0","10.4372882410027","63.453020656878095"

"14.0","10.437288698546398","63.4530278649789"

"14.0","10.4372894126374","63.45302968616409"

